annotation_id,annotator,is_control_task,mixed_set,mixed_topics,mixed_words,quartile,sentiment,similarity,topic1_words,topic2_words,task_id,task_type,model
71294279,annotator_0,False,involuntarism<br><b>bivs</b><br>blameworthy<br><b>justified</b><br><b>justification</b><br>steup<br>ravizza<br><b>reliabilist</b>,"[5, 41]","['justified', 'reliabilist', 'justification', 'bivs', 'involuntarism', 'steup', 'ravizza', 'blameworthy']",0,1,0.7916721701622009,"['justified', 'reliabilist', 'justification', 'bivs']","['involuntarism', 'steup', 'ravizza', 'blameworthy']",task_377,mix_5_41_closest,
71271762,annotator_3,False,involuntarism<br><b>bivs</b><br>blameworthy<br><b>justified</b><br><b>justification</b><br>steup<br>ravizza<br><b>reliabilist</b>,"[5, 41]","['justified', 'reliabilist', 'justification', 'bivs', 'involuntarism', 'steup', 'ravizza', 'blameworthy']",0,1,0.7916721701622009,"['justified', 'reliabilist', 'justification', 'bivs']","['involuntarism', 'steup', 'ravizza', 'blameworthy']",task_377,mix_5_41_closest,
73028742,annotator_1,False,<b>bisimilar</b><br>benthem<br>fagin<br>ditmarsch<br><b>announcement</b><br><b>baltag</b><br><b>seriality</b><br>gerbrandy,[16],"['ditmarsch', 'benthem', 'gerbrandy', 'fagin', 'seriality', 'baltag', 'bisimilar', 'announcement']",-1,1,1.0,"['ditmarsch', 'benthem', 'gerbrandy', 'fagin']","['seriality', 'baltag', 'bisimilar', 'announcement']",task_349,single,
71294846,annotator_0,False,<b>bisimilar</b><br>benthem<br>fagin<br>ditmarsch<br><b>announcement</b><br><b>baltag</b><br><b>seriality</b><br>gerbrandy,[16],"['ditmarsch', 'benthem', 'gerbrandy', 'fagin', 'seriality', 'baltag', 'bisimilar', 'announcement']",-1,1,1.0,"['ditmarsch', 'benthem', 'gerbrandy', 'fagin']","['seriality', 'baltag', 'bisimilar', 'announcement']",task_349,single,
71271753,annotator_3,False,<b>bisimilar</b><br>benthem<br>fagin<br>ditmarsch<br><b>announcement</b><br><b>baltag</b><br><b>seriality</b><br>gerbrandy,[16],"['ditmarsch', 'benthem', 'gerbrandy', 'fagin', 'seriality', 'baltag', 'bisimilar', 'announcement']",-1,2,1.0,"['ditmarsch', 'benthem', 'gerbrandy', 'fagin']","['seriality', 'baltag', 'bisimilar', 'announcement']",task_349,single,
73028922,annotator_1,False,<b>chemical</b><br><b>chemistry</b><br>bond<br>molecule<br><b>substance</b><br>chemist<br>electron<br><b>atom</b>,[1],"['chemical', 'chemistry', 'atom', 'substance', 'chemist', 'molecule', 'bond', 'electron']",-1,1,1.0,"['chemical', 'chemistry', 'atom', 'substance']","['chemist', 'molecule', 'bond', 'electron']",task_32,single,
71295390,annotator_0,False,<b>chemical</b><br><b>chemistry</b><br>bond<br>molecule<br><b>substance</b><br>chemist<br>electron<br><b>atom</b>,[1],"['chemical', 'chemistry', 'atom', 'substance', 'chemist', 'molecule', 'bond', 'electron']",-1,1,1.0,"['chemical', 'chemistry', 'atom', 'substance']","['chemist', 'molecule', 'bond', 'electron']",task_32,single,
71271746,annotator_3,False,<b>chemical</b><br><b>chemistry</b><br>bond<br>molecule<br><b>substance</b><br>chemist<br>electron<br><b>atom</b>,[1],"['chemical', 'chemistry', 'atom', 'substance', 'chemist', 'molecule', 'bond', 'electron']",-1,1,1.0,"['chemical', 'chemistry', 'atom', 'substance']","['chemist', 'molecule', 'bond', 'electron']",task_32,single,
73029250,annotator_1,False,<b>causation</b><br><b>cause</b><br>disposition<br>mental<br><b>effect</b><br><b>causal</b><br>physical<br>property,"[6, 9]","['causal', 'cause', 'causation', 'effect', 'property', 'physical', 'mental', 'disposition']",0,2,0.7092915773391724,"['causal', 'cause', 'causation', 'effect']","['property', 'physical', 'mental', 'disposition']",task_269,mix_6_9_closest,
71296088,annotator_0,False,<b>causation</b><br><b>cause</b><br>disposition<br>mental<br><b>effect</b><br><b>causal</b><br>physical<br>property,"[6, 9]","['causal', 'cause', 'causation', 'effect', 'property', 'physical', 'mental', 'disposition']",0,2,0.7092915773391724,"['causal', 'cause', 'causation', 'effect']","['property', 'physical', 'mental', 'disposition']",task_269,mix_6_9_closest,
71271903,annotator_3,False,<b>causation</b><br><b>cause</b><br>disposition<br>mental<br><b>effect</b><br><b>causal</b><br>physical<br>property,"[6, 9]","['causal', 'cause', 'causation', 'effect', 'property', 'physical', 'mental', 'disposition']",0,2,0.7092915773391724,"['causal', 'cause', 'causation', 'effect']","['property', 'physical', 'mental', 'disposition']",task_269,mix_6_9_closest,
73028595,annotator_1,False,linguistics<br><b>quantifier</b><br>grammar<br><b>tarski</b><br><b>frege</b><br><b>sentence</b><br>linguist<br>chomsky,"[30, 0]","['chomsky', 'grammar', 'linguist', 'linguistics', 'tarski', 'frege', 'quantifier', 'sentence']",0,2,0.7463089823722839,"['chomsky', 'grammar', 'linguist', 'linguistics']","['tarski', 'frege', 'quantifier', 'sentence']",task_380,mix_30_0_closest,
71295829,annotator_0,False,linguistics<br><b>quantifier</b><br>grammar<br><b>tarski</b><br><b>frege</b><br><b>sentence</b><br>linguist<br>chomsky,"[30, 0]","['chomsky', 'grammar', 'linguist', 'linguistics', 'tarski', 'frege', 'quantifier', 'sentence']",0,2,0.7463089823722839,"['chomsky', 'grammar', 'linguist', 'linguistics']","['tarski', 'frege', 'quantifier', 'sentence']",task_380,mix_30_0_closest,
71271665,annotator_3,False,linguistics<br><b>quantifier</b><br>grammar<br><b>tarski</b><br><b>frege</b><br><b>sentence</b><br>linguist<br>chomsky,"[30, 0]","['chomsky', 'grammar', 'linguist', 'linguistics', 'tarski', 'frege', 'quantifier', 'sentence']",0,2,0.7463089823722839,"['chomsky', 'grammar', 'linguist', 'linguistics']","['tarski', 'frege', 'quantifier', 'sentence']",task_380,mix_30_0_closest,
73028881,annotator_1,False,<b>mechanic</b><br><b>interpretation</b><br>state<br>measurement<br>quantum<br><b>particle</b><br><b>value</b><br>system,[26],"['state', 'quantum', 'measurement', 'system', 'mechanic', 'particle', 'interpretation', 'value']",-1,1,1.0,"['state', 'quantum', 'measurement', 'system']","['mechanic', 'particle', 'interpretation', 'value']",task_275,single,
71295504,annotator_0,False,<b>mechanic</b><br><b>interpretation</b><br>state<br>measurement<br>quantum<br><b>particle</b><br><b>value</b><br>system,[26],"['state', 'quantum', 'measurement', 'system', 'mechanic', 'particle', 'interpretation', 'value']",-1,1,1.0,"['state', 'quantum', 'measurement', 'system']","['mechanic', 'particle', 'interpretation', 'value']",task_275,single,
71271775,annotator_3,False,<b>mechanic</b><br><b>interpretation</b><br>state<br>measurement<br>quantum<br><b>particle</b><br><b>value</b><br>system,[26],"['state', 'quantum', 'measurement', 'system', 'mechanic', 'particle', 'interpretation', 'value']",-1,1,1.0,"['state', 'quantum', 'measurement', 'system']","['mechanic', 'particle', 'interpretation', 'value']",task_275,single,
73028959,annotator_1,False,<b>scientific</b><br><b>science</b><br>culture<br><b>social</b><br>scientist<br><b>society</b><br>technology<br>research,[0],"['social', 'science', 'society', 'scientific', 'research', 'culture', 'technology', 'scientist']",-1,1,1.0,"['social', 'science', 'society', 'scientific']","['research', 'culture', 'technology', 'scientist']",task_95,single,
71294857,annotator_0,False,<b>scientific</b><br><b>science</b><br>culture<br><b>social</b><br>scientist<br><b>society</b><br>technology<br>research,[0],"['social', 'science', 'society', 'scientific', 'research', 'culture', 'technology', 'scientist']",-1,1,1.0,"['social', 'science', 'society', 'scientific']","['research', 'culture', 'technology', 'scientist']",task_95,single,
71271932,annotator_3,False,<b>scientific</b><br><b>science</b><br>culture<br><b>social</b><br>scientist<br><b>society</b><br>technology<br>research,[0],"['social', 'science', 'society', 'scientific', 'research', 'culture', 'technology', 'scientist']",-1,1,1.0,"['social', 'science', 'society', 'scientific']","['research', 'culture', 'technology', 'scientist']",task_95,single,
73028515,annotator_1,False,scientific<br><b>truth</b><br>theory<br><b>successful</b><br><b>success</b><br><b>true</b><br>realist<br>realism,"[23, 27]","['realism', 'theory', 'realist', 'scientific', 'successful', 'success', 'truth', 'true']",0,2,0.793657660484314,"['realism', 'theory', 'realist', 'scientific']","['successful', 'success', 'truth', 'true']",task_227,mix_23_27_closest,
71296051,annotator_0,False,scientific<br><b>truth</b><br>theory<br><b>successful</b><br><b>success</b><br><b>true</b><br>realist<br>realism,"[23, 27]","['realism', 'theory', 'realist', 'scientific', 'successful', 'success', 'truth', 'true']",0,2,0.793657660484314,"['realism', 'theory', 'realist', 'scientific']","['successful', 'success', 'truth', 'true']",task_227,mix_23_27_closest,
71271693,annotator_3,False,scientific<br><b>truth</b><br>theory<br><b>successful</b><br><b>success</b><br><b>true</b><br>realist<br>realism,"[23, 27]","['realism', 'theory', 'realist', 'scientific', 'successful', 'success', 'truth', 'true']",0,2,0.793657660484314,"['realism', 'theory', 'realist', 'scientific']","['successful', 'success', 'truth', 'true']",task_227,mix_23_27_closest,
73028900,annotator_1,False,<b>biological</b><br>species<br><b>population</b><br>organism<br><b>concept</b><br>specie<br><b>evolutionary</b><br>taxon,[37],"['specie', 'species', 'organism', 'taxon', 'biological', 'evolutionary', 'population', 'concept']",-1,1,1.0,"['specie', 'species', 'organism', 'taxon']","['biological', 'evolutionary', 'population', 'concept']",task_423,single,
71296057,annotator_0,False,<b>biological</b><br>species<br><b>population</b><br>organism<br><b>concept</b><br>specie<br><b>evolutionary</b><br>taxon,[37],"['specie', 'species', 'organism', 'taxon', 'biological', 'evolutionary', 'population', 'concept']",-1,1,1.0,"['specie', 'species', 'organism', 'taxon']","['biological', 'evolutionary', 'population', 'concept']",task_423,single,
71271893,annotator_3,False,<b>biological</b><br>species<br><b>population</b><br>organism<br><b>concept</b><br>specie<br><b>evolutionary</b><br>taxon,[37],"['specie', 'species', 'organism', 'taxon', 'biological', 'evolutionary', 'population', 'concept']",-1,1,1.0,"['specie', 'species', 'organism', 'taxon']","['biological', 'evolutionary', 'population', 'concept']",task_423,single,
73028976,annotator_1,False,<b>selection</b><br><b>population</b><br>process<br>gene<br><b>evolutionary</b><br>biological<br>individual<br><b>organism</b>,[1],"['selection', 'population', 'organism', 'evolutionary', 'biological', 'gene', 'process', 'individual']",-1,1,1.0,"['selection', 'population', 'organism', 'evolutionary']","['biological', 'gene', 'process', 'individual']",task_238,single,
71294806,annotator_0,False,<b>selection</b><br><b>population</b><br>process<br>gene<br><b>evolutionary</b><br>biological<br>individual<br><b>organism</b>,[1],"['selection', 'population', 'organism', 'evolutionary', 'biological', 'gene', 'process', 'individual']",-1,1,1.0,"['selection', 'population', 'organism', 'evolutionary']","['biological', 'gene', 'process', 'individual']",task_238,single,
71271776,annotator_3,False,<b>selection</b><br><b>population</b><br>process<br>gene<br><b>evolutionary</b><br>biological<br>individual<br><b>organism</b>,[1],"['selection', 'population', 'organism', 'evolutionary', 'biological', 'gene', 'process', 'individual']",-1,1,1.0,"['selection', 'population', 'organism', 'evolutionary']","['biological', 'gene', 'process', 'individual']",task_238,single,
73028942,annotator_1,False,<b>quantum</b><br>boltzmann<br><b>operator</b><br>thermodynamic<br>entropy<br><b>mechanic</b><br>equilibrium<br><b>measurement</b>,"[5, 0]","['entropy', 'equilibrium', 'boltzmann', 'thermodynamic', 'quantum', 'measurement', 'mechanic', 'operator']",0,2,0.7278531789779663,"['entropy', 'equilibrium', 'boltzmann', 'thermodynamic']","['quantum', 'measurement', 'mechanic', 'operator']",task_124,mix_5_0_closest,
71294428,annotator_0,False,<b>quantum</b><br>boltzmann<br><b>operator</b><br>thermodynamic<br>entropy<br><b>mechanic</b><br>equilibrium<br><b>measurement</b>,"[5, 0]","['entropy', 'equilibrium', 'boltzmann', 'thermodynamic', 'quantum', 'measurement', 'mechanic', 'operator']",0,1,0.7278531789779663,"['entropy', 'equilibrium', 'boltzmann', 'thermodynamic']","['quantum', 'measurement', 'mechanic', 'operator']",task_124,mix_5_0_closest,
71271565,annotator_3,False,<b>quantum</b><br>boltzmann<br><b>operator</b><br>thermodynamic<br>entropy<br><b>mechanic</b><br>equilibrium<br><b>measurement</b>,"[5, 0]","['entropy', 'equilibrium', 'boltzmann', 'thermodynamic', 'quantum', 'measurement', 'mechanic', 'operator']",0,1,0.7278531789779663,"['entropy', 'equilibrium', 'boltzmann', 'thermodynamic']","['quantum', 'measurement', 'mechanic', 'operator']",task_124,mix_5_0_closest,
73028706,annotator_1,False,<b>agent</b><br>strategy<br><b>action</b><br><b>decision</b><br><b>utility</b><br>game<br>player<br>equilibrium,"[10, 16]","['player', 'game', 'strategy', 'equilibrium', 'agent', 'action', 'utility', 'decision']",0,1,0.7021891474723816,"['player', 'game', 'strategy', 'equilibrium']","['agent', 'action', 'utility', 'decision']",task_401,mix_10_16_closest,
71295595,annotator_0,False,<b>agent</b><br>strategy<br><b>action</b><br><b>decision</b><br><b>utility</b><br>game<br>player<br>equilibrium,"[10, 16]","['player', 'game', 'strategy', 'equilibrium', 'agent', 'action', 'utility', 'decision']",0,1,0.7021891474723816,"['player', 'game', 'strategy', 'equilibrium']","['agent', 'action', 'utility', 'decision']",task_401,mix_10_16_closest,
71271618,annotator_3,False,<b>agent</b><br>strategy<br><b>action</b><br><b>decision</b><br><b>utility</b><br>game<br>player<br>equilibrium,"[10, 16]","['player', 'game', 'strategy', 'equilibrium', 'agent', 'action', 'utility', 'decision']",0,1,0.7021891474723816,"['player', 'game', 'strategy', 'equilibrium']","['agent', 'action', 'utility', 'decision']",task_401,mix_10_16_closest,
73029033,annotator_1,False,<b>rationality</b><br><b>lakatos</b><br>kuhn<br><b>popper</b><br>science<br>laudan<br><b>scientist</b><br>scientific,[20],"['kuhn', 'science', 'scientific', 'laudan', 'popper', 'scientist', 'lakatos', 'rationality']",-1,1,1.0,"['kuhn', 'science', 'scientific', 'laudan']","['popper', 'scientist', 'lakatos', 'rationality']",task_19,single,
71294399,annotator_0,False,<b>rationality</b><br><b>lakatos</b><br>kuhn<br><b>popper</b><br>science<br>laudan<br><b>scientist</b><br>scientific,[20],"['kuhn', 'science', 'scientific', 'laudan', 'popper', 'scientist', 'lakatos', 'rationality']",-1,1,1.0,"['kuhn', 'science', 'scientific', 'laudan']","['popper', 'scientist', 'lakatos', 'rationality']",task_19,single,
71271575,annotator_3,False,<b>rationality</b><br><b>lakatos</b><br>kuhn<br><b>popper</b><br>science<br>laudan<br><b>scientist</b><br>scientific,[20],"['kuhn', 'science', 'scientific', 'laudan', 'popper', 'scientist', 'lakatos', 'rationality']",-1,1,1.0,"['kuhn', 'science', 'scientific', 'laudan']","['popper', 'scientist', 'lakatos', 'rationality']",task_19,single,
73028872,annotator_1,False,<b>error</b><br>hypothesis<br>nan<br>neyman<br>test<br><b>probability</b><br><b>statistical</b><br><b>npt</b>,[47],"['test', 'hypothesis', 'nan', 'neyman', 'statistical', 'error', 'npt', 'probability']",-1,1,1.0,"['test', 'hypothesis', 'nan', 'neyman']","['statistical', 'error', 'npt', 'probability']",task_190,single,
71295163,annotator_0,False,<b>error</b><br>hypothesis<br>nan<br>neyman<br>test<br><b>probability</b><br><b>statistical</b><br><b>npt</b>,[47],"['test', 'hypothesis', 'nan', 'neyman', 'statistical', 'error', 'npt', 'probability']",-1,1,1.0,"['test', 'hypothesis', 'nan', 'neyman']","['statistical', 'error', 'npt', 'probability']",task_190,single,
71271658,annotator_3,False,<b>error</b><br>hypothesis<br>nan<br>neyman<br>test<br><b>probability</b><br><b>statistical</b><br><b>npt</b>,[47],"['test', 'hypothesis', 'nan', 'neyman', 'statistical', 'error', 'npt', 'probability']",-1,1,1.0,"['test', 'hypothesis', 'nan', 'neyman']","['statistical', 'error', 'npt', 'probability']",task_190,single,
73028643,annotator_1,False,bivs<br>reliabilist<br><b>gettier</b><br>justified<br><b>reliabilists</b><br><b>neta</b><br><b>sosa</b><br>justification,[5],"['justified', 'reliabilist', 'justification', 'bivs', 'sosa', 'gettier', 'reliabilists', 'neta']",-1,1,1.0,"['justified', 'reliabilist', 'justification', 'bivs']","['sosa', 'gettier', 'reliabilists', 'neta']",task_371,single,
